id,model_id,instrument_id,framing,run_index,status,temperature,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost_usd,latency_ms,provider,openrouter_id,completed_at
3oiSWLaTfeD9yp,google/gemini-2.5-pro,ipip50,human,1,completed,0.7,843,3113,2010,3956,0.03218375,10038,Google,gen-1780000397-KcAYzdglcgfO3ddOFIm0,1780000434
M6ZIKoqFOLGgZz,google/gemini-2.5-pro,mfq30,human,1,completed,0.7,1115,1997,1334,3112,0.02136375,4044,Google,gen-1780000421-rQ962NOfgGXsNBgtQ4JH,1780000438
ad51NklPnx1UUf,anthropic/claude-opus-4.8,ecr12,self,2,completed,0.7,773,177,0,950,0.00829,1896,Anthropic,gen-1780001128-pu0yVDEiKkym3pUQ7C4I,1780001131
xd4EO8HGB52ybh,anthropic/claude-opus-4.8,ecr12,self,3,completed,0.7,773,177,0,950,0.00829,2119,Anthropic,gen-1780001128-2GHhkja6JMsZfuUjiCOs,1780001131
o_dmEbDqX3omyc,anthropic/claude-opus-4.8,ecr12,self,4,completed,0.7,773,177,0,950,0.00829,1781,Anthropic,gen-1780001128-X6RaS48ROKxqeaA7RM3z,1780001131
K_P_Tyxigan4mU,anthropic/claude-opus-4.8,ecr12,self,5,completed,0.7,773,177,0,950,0.00829,1721,Anthropic,gen-1780001128-d6phZx66DwhYtS9PD5YC,1780001131
8PWCLCqeN0Oo3t,anthropic/claude-opus-4.8,ecr12,human,2,completed,0.7,734,177,0,911,0.008095,2041,Anthropic,gen-1780001128-TcLuJFKHVsRRjoxRxIdl,1780001131
bkUQJj3akR33B4,anthropic/claude-opus-4.8,ecr12,human,3,completed,0.7,734,177,0,911,0.008095,2115,Anthropic,gen-1780001128-A4Z1A3MzLK0ZsJQCJsYg,1780001131
dZ8KqzJlSKj_lh,anthropic/claude-opus-4.8,ecr12,human,4,completed,0.7,734,177,0,911,0.008095,1964,Anthropic,gen-1780001128-VUkVBU0O83NhMsiYV0AI,1780001131
zzHhrqFdxsbs70,anthropic/claude-opus-4.8,ecr12,human,5,completed,0.7,734,177,0,911,0.008095,2105,Anthropic,gen-1780001128-F5rQ0asXkF6hiB1iAMbl,1780001131
5jO2yAtfeTA1pk,anthropic/claude-opus-4.8,enneagram36,self,2,completed,0.7,1475,513,0,1988,0.0202,1063,Anthropic,gen-1780001131-TgEJIy3BFEwx6tlUa8d0,1780001136
xR0OACHnMWh0V7,anthropic/claude-opus-4.8,enneagram36,self,3,completed,0.7,1475,513,0,1988,0.0202,1656,Anthropic,gen-1780001131-LRfjCiGuLRFvDfgl5OpJ,1780001136
fhCdrp32siBVAR,anthropic/claude-opus-4.8,enneagram36,self,4,completed,0.7,1475,513,0,1988,0.0202,1160,Anthropic,gen-1780001131-OmrouOxaBitKjqOWZheG,1780001136
pA3otY9uDON_G8,anthropic/claude-opus-4.8,enneagram36,human,2,completed,0.7,1436,513,0,1949,0.020005,1749,Anthropic,gen-1780001131-i1jUiE2s0BvxFs7AiMyP,1780001136
UcZ7hz9Zozblz-,anthropic/claude-opus-4.8,enneagram36,human,3,completed,0.7,1436,513,0,1949,0.020005,1432,Anthropic,gen-1780001131-rX1Es3Yp5wA2Sw79CO7Q,1780001136
XwEF8ao5_LmI8i,anthropic/claude-opus-4.8,enneagram36,human,5,completed,0.7,1436,513,0,1949,0.020005,1327,Anthropic,gen-1780001131-Am9BweGUepa11ykvWEYB,1780001136
0-KIWsXLB_17Bv,anthropic/claude-opus-4.8,enneagram36,self,5,completed,0.7,1475,513,0,1988,0.0202,2216,Anthropic,gen-1780001131-TaYPRfQb0AZ6xcCnEcUk,1780001137
Z7mmNbuwUdx_yS,anthropic/claude-opus-4.8,enneagram36,human,4,completed,0.7,1436,513,0,1949,0.020005,1767,Anthropic,gen-1780001131-NCtairP8GbaV4TUIflmz,1780001137
LPgmuI3GECQWIE,anthropic/claude-opus-4.8,eq_short,self,2,completed,0.7,1006,317,0,1323,0.012955,2147,Anthropic,gen-1780001136-9M8I0pFa3T7esxXNwd2j,1780001140
sZtVBwBeHJkpXO,anthropic/claude-opus-4.8,eq_short,self,4,completed,0.7,1006,317,0,1323,0.012955,1354,Anthropic,gen-1780001136-dfp6gvxQkerSuFrqXCkL,1780001140
e-8QfXYmN2jsPP,anthropic/claude-opus-4.8,eq_short,self,5,completed,0.7,1006,317,0,1323,0.012955,1300,Anthropic,gen-1780001136-fN1WPKfGizrJDhmyiTKm,1780001140
YdtPxu1iA7wKQg,anthropic/claude-opus-4.8,eq_short,human,2,completed,0.7,967,317,0,1284,0.01276,1365,Anthropic,gen-1780001136-6WRGcbdjxp26WbZSJOLL,1780001140
TCw7neGhLSdAmw,anthropic/claude-opus-4.8,eq_short,human,3,completed,0.7,967,317,0,1284,0.01276,1261,Anthropic,gen-1780001136-YQE7udZhPp02V9Lfcoh3,1780001140
HgQ0bLCEZRKoV7,anthropic/claude-opus-4.8,eq_short,human,4,completed,0.7,967,317,0,1284,0.01276,1256,Anthropic,gen-1780001137-gpqD9pzyFbBsxhk5LFlf,1780001140
qfmQVJy1zG7i8s,anthropic/claude-opus-4.8,eq_short,human,5,completed,0.7,967,317,0,1284,0.01276,1181,Anthropic,gen-1780001137-aNpBRkv1snFonVnJXM5a,1780001140
P5CJDDoP_nlWgW,anthropic/claude-opus-4.8,eq_short,self,3,completed,0.7,1006,317,0,1323,0.012955,2194,Anthropic,gen-1780001136-fl6Nb9tZruh7q9woijZ5,1780001141
z3Y30n0-GFAwnP,anthropic/claude-opus-4.8,hexaco24,self,2,completed,0.7,1057,345,0,1402,0.01391,1269,Anthropic,gen-1780001140-3LXl2IdraDFBpcbvXGbi,1780001144
RH-0vOwtfN9yAK,anthropic/claude-opus-4.8,hexaco24,self,3,completed,0.7,1057,345,0,1402,0.01391,1258,Anthropic,gen-1780001140-gFxXe2ferMA0bjSzudDJ,1780001144
AnXG4olFTo5Zwz,anthropic/claude-opus-4.8,hexaco24,self,4,completed,0.7,1057,345,0,1402,0.01391,1312,Anthropic,gen-1780001140-FXv03sqDhkWvLswOKlKN,1780001144
jCq6AeXtqEWEAW,anthropic/claude-opus-4.8,hexaco24,self,5,completed,0.7,1057,345,0,1402,0.01391,1271,Anthropic,gen-1780001140-CvZyoZTUC3wOE9l6Hjew,1780001144
CsH9VWng5uBZBb,anthropic/claude-opus-4.8,hexaco24,human,2,completed,0.7,1018,345,0,1363,0.013715,1146,Anthropic,gen-1780001140-vQw9LZJylLDEpnBluQWq,1780001144
twS04q3W_DE_Vd,anthropic/claude-opus-4.8,hexaco24,human,3,completed,0.7,1018,345,0,1363,0.013715,1307,Anthropic,gen-1780001140-ulhBZMBhZ07LYsvZ1gjL,1780001144
faAy-dEIN1J9z3,anthropic/claude-opus-4.8,hexaco24,human,4,completed,0.7,1018,345,0,1363,0.013715,978,Anthropic,gen-1780001141-RH6xzGgoqKUYhSCsA4aF,1780001144
xnbhxUbS_TLG-f,anthropic/claude-opus-4.8,hexaco24,human,5,completed,0.7,1018,345,0,1363,0.013715,1252,Anthropic,gen-1780001141-9qhzvaC8Jd2qoEI5KNn6,1780001144
y30GuiPFTiqt49,anthropic/claude-opus-4.8,ipip50,self,4,completed,0.7,1135,709,0,1844,0.0234,1133,Anthropic,gen-1780001144-HDo64EvZAIkNRo7M33v5,1780001150
kedl-o8-NzmgL4,anthropic/claude-opus-4.8,ipip50,self,3,completed,0.7,1135,709,0,1844,0.0234,1055,Anthropic,gen-1780001144-Nil6xENqUgOyBWVtgRQA,1780001151
mxi92MSnFLtDkS,anthropic/claude-opus-4.8,ipip50,self,5,completed,0.7,1135,709,0,1844,0.0234,1208,Anthropic,gen-1780001144-6mvqyK0BaQdzB9Rvahmj,1780001151
Mi_FfilxiW6GBO,anthropic/claude-opus-4.8,ipip50,human,2,completed,0.7,1096,709,0,1805,0.023205,1096,Anthropic,gen-1780001144-Jyy0mqvn8DMoYQ7bCdFb,1780001151
aZMN5ET98hUoEQ,anthropic/claude-opus-4.8,ipip50,human,3,completed,0.7,1096,709,0,1805,0.023205,1795,Anthropic,gen-1780001144-Ti350aQokaOt4FuGDbLz,1780001151
hGTSpvvDd6OY6h,anthropic/claude-opus-4.8,ipip50,human,4,completed,0.7,1096,709,0,1805,0.023205,1132,Anthropic,gen-1780001144-qQZJ8mrnGfQbcf23MlZA,1780001151
EOpMA_ox3jAqf4,anthropic/claude-opus-4.8,ipip50,human,5,completed,0.7,1096,709,0,1805,0.023205,1218,Anthropic,gen-1780001145-UHuCypjN1nUqs9cvsiGl,1780001151
VDHDPf_yHs-CEP,anthropic/claude-opus-4.8,ipip50,self,2,completed,0.7,1135,709,0,1844,0.0234,5139,Anthropic,gen-1780001144-EteOgr0CSBjNDDjjNOW3,1780001154
3-NfKSwv9GeyM1,anthropic/claude-opus-4.8,locus_levenson,self,2,completed,0.7,1144,345,0,1489,0.014345,1380,Anthropic,gen-1780001150-CcjcSQ7kcX85UBVmPJ9T,1780001154
eol8401xdP_13l,anthropic/claude-opus-4.8,locus_levenson,self,4,completed,0.7,1144,345,0,1489,0.014345,1260,Anthropic,gen-1780001151-PzH1gffuwteAaBjMMSWB,1780001154
Jb0bOi8UjCf9DA,anthropic/claude-opus-4.8,locus_levenson,self,3,completed,0.7,1144,345,0,1489,0.014345,1244,Anthropic,gen-1780001151-L24XAqSZzJELIFDGw9UB,1780001155
2aTAxPX_bRy5Sy,anthropic/claude-opus-4.8,locus_levenson,self,5,completed,0.7,1144,345,0,1489,0.014345,1173,Anthropic,gen-1780001151-XU8Cy2NE2SRqD2xgIiEV,1780001155
9T7C1fZ6sn6nln,anthropic/claude-opus-4.8,locus_levenson,human,2,completed,0.7,1105,345,0,1450,0.01415,1754,Anthropic,gen-1780001151-2YwJn0ojYbBpk8Pp6NHX,1780001155
UNYiYoqHh5zg4W,anthropic/claude-opus-4.8,locus_levenson,human,3,completed,0.7,1105,345,0,1450,0.01415,1365,Anthropic,gen-1780001151-VLc9wzhtmC0MpKcGgsoN,1780001155
vZjcwyWxB7K7lD,anthropic/claude-opus-4.8,locus_levenson,human,4,completed,0.7,1105,345,0,1450,0.01415,1457,Anthropic,gen-1780001151-zhBa9ZBCXmQfB6dTfZHa,1780001155
25mimqgisVfCb2,anthropic/claude-opus-4.8,locus_levenson,human,5,completed,0.7,1105,345,0,1450,0.01415,1587,Anthropic,gen-1780001154-Fz0RGDpYQSsd29znjDP9,1780001158
kTgFpNO3S7de5N,anthropic/claude-opus-4.8,mfq30,self,2,completed,0.7,1623,429,0,2052,0.01884,1580,Anthropic,gen-1780001154-kykCPlX34SQMssif9o2u,1780001159
RQErCXUcZKZrO7,anthropic/claude-opus-4.8,mfq30,self,3,completed,0.7,1623,429,0,2052,0.01884,1675,Anthropic,gen-1780001155-gacwZqgchxWza0ags6hh,1780001159
yxJV8B-vBqjc-V,anthropic/claude-opus-4.8,mfq30,self,4,completed,0.7,1623,429,0,2052,0.01884,1507,Anthropic,gen-1780001155-FUgujwLNXz3XxOYBRru0,1780001159
wWCaISMZoGCsCj,anthropic/claude-opus-4.8,mfq30,human,3,completed,0.7,1584,429,0,2013,0.018645,1390,Anthropic,gen-1780001155-KUVqJ5aCs9U6H16oGMED,1780001159
0j5OXZ0fyogN4r,anthropic/claude-opus-4.8,mfq30,human,2,completed,0.7,1584,429,0,2013,0.018645,1499,Anthropic,gen-1780001155-oxxye92KVz1q9zPHjNIk,1780001160
UDBdwfrdGiOSEs,anthropic/claude-opus-4.8,mfq30,human,4,completed,0.7,1584,429,0,2013,0.018645,1253,Anthropic,gen-1780001155-OyUgAEYd0kGoOsA00OSN,1780001160
IsXO8mxHRJmWVm,anthropic/claude-opus-4.8,mfq30,self,5,completed,0.7,1623,429,0,2052,0.01884,2947,Anthropic,gen-1780001155-Kh4ydT4QeMnQb2zOkPb1,1780001161
b1psUb-ERbvwKz,anthropic/claude-opus-4.8,ncs18,self,2,completed,0.7,924,261,0,1185,0.011145,1039,Anthropic,gen-1780001159-KQcvppaJ22yc823jMfqe,1780001162
PbtvhSnkU9sFio,anthropic/claude-opus-4.8,ncs18,self,3,completed,0.7,924,261,0,1185,0.011145,1194,Anthropic,gen-1780001159-C051xQ5bjmrOvC3Tfwv5,1780001162
esoPY95qVeGEU5,anthropic/claude-opus-4.8,ncs18,self,5,completed,0.7,924,261,0,1185,0.011145,1086,Anthropic,gen-1780001160-fRsuCInz9wMVcm7L9P1C,1780001162
EM1bAA95N3rJLq,anthropic/claude-opus-4.8,ncs18,self,4,completed,0.7,924,261,0,1185,0.011145,1177,Anthropic,gen-1780001159-xZSNcf18osa7s9VqAAOX,1780001163
I6slq-1Bkt4F2M,anthropic/claude-opus-4.8,ncs18,human,2,completed,0.7,885,261,0,1146,0.01095,1026,Anthropic,gen-1780001160-opkjtwKuCrQQ7vka05EK,1780001163
6Nh-ZDz3hr-TwS,anthropic/claude-opus-4.8,ncs18,human,3,completed,0.7,885,261,0,1146,0.01095,1577,Anthropic,gen-1780001160-rTEXtMJlflMLiwvPc7WL,1780001163
r1DLWxAjBNsTxq,anthropic/claude-opus-4.8,mfq30,human,5,completed,0.7,1584,429,0,2013,0.018645,1983,Anthropic,gen-1780001158-ti2Lu24sPwvxBKggtn9r,1780001164
jKRJ0yWjtlaSt2,anthropic/claude-opus-4.8,ncs18,human,4,completed,0.7,885,261,0,1146,0.01095,1225,Anthropic,gen-1780001161-Y5ANcK35xxQhIyf9Wq2v,1780001164
37wM4NlXcY3lhL,anthropic/claude-opus-4.8,ncs18,human,5,completed,0.7,885,261,0,1146,0.01095,1142,Anthropic,gen-1780001162-fLq3tqpbQ2GQO26mzb2b,1780001166
ZDZPauCSC3pTAz,anthropic/claude-opus-4.8,pvq21,self,4,completed,0.7,1161,303,0,1464,0.01338,1302,Anthropic,gen-1780001163-4AZ8cKc2RRIUWbhe3pGF,1780001166
vZ_7GtIyBk_Uyx,anthropic/claude-opus-4.8,pvq21,self,2,completed,0.7,1161,303,0,1464,0.01338,1698,Anthropic,gen-1780001163-qHAIaLJwfFpTfjGIYzdC,1780001167
0m81OOlI_zbFk6,anthropic/claude-opus-4.8,pvq21,self,5,completed,0.7,1161,303,0,1464,0.01338,1446,Anthropic,gen-1780001163-MoiRGxZNJcvmdGTqg7bZ,1780001167
AHyVBRhC-7NgJ3,anthropic/claude-opus-4.8,pvq21,human,2,completed,0.7,1122,303,0,1425,0.013185,1133,Anthropic,gen-1780001164-M7B098GTXnXQFUaoX5Ux,1780001167
nGkTBHLHyPA7om,anthropic/claude-opus-4.8,pvq21,human,3,completed,0.7,1122,303,0,1425,0.013185,1124,Anthropic,gen-1780001164-Z4IA438gBz3dJZib9z26,1780001167
STAUoKYUeD5lms,anthropic/claude-opus-4.8,pvq21,self,3,completed,0.7,1161,303,0,1464,0.01338,2870,Anthropic,gen-1780001163-KskrVzZksmVFQR3aUgre,1780001168
6-58pU4FgnS5Ug,anthropic/claude-opus-4.8,pvq21,human,4,completed,0.7,1122,303,0,1425,0.013185,1473,Anthropic,gen-1780001165-F7SxPReQ0mbBZgV8lHFz,1780001168
uRZy2jApGFXv-F,anthropic/claude-opus-4.8,pvq21,human,5,completed,0.7,1122,303,0,1425,0.013185,1240,Anthropic,gen-1780001166-7GkKrmL4C7FggbvSU7LF,1780001169
sZFFEjUadjuwRA,anthropic/claude-opus-4.8,sd3,self,3,completed,0.7,935,387,0,1322,0.01435,1501,Anthropic,gen-1780001167-yqcrAfHNSN0AqN0aRM1L,1780001171
uSx4hMACWID1Lw,anthropic/claude-opus-4.8,sd3,self,4,completed,0.7,935,387,0,1322,0.01435,1346,Anthropic,gen-1780001167-TwpLNu1IbEqrQlcScFck,1780001171
weum7AYfOsPgmE,anthropic/claude-opus-4.8,sd3,human,2,completed,0.7,896,387,0,1283,0.014155,1259,Anthropic,gen-1780001167-qekZ0QhZKlAMuVRkare1,1780001171
pJ124-Qpt1txF8,anthropic/claude-opus-4.8,sd3,self,2,completed,0.7,935,387,0,1322,0.01435,1277,Anthropic,gen-1780001166-5l3TKKG30ediEwbJSaEB,1780001172
qnaJNGhLI0jDL0,anthropic/claude-opus-4.8,sd3,self,5,completed,0.7,935,387,0,1322,0.01435,2180,Anthropic,gen-1780001167-Xt1x37uXHlRh6Mq8l2RK,1780001172
zeTp-WWcSwfv_c,anthropic/claude-opus-4.8,sd3,human,3,completed,0.7,896,387,0,1283,0.014155,981,Anthropic,gen-1780001168-Yqqhxwn38PiqLvVNDanP,1780001172
PL58QP63xShMCp,anthropic/claude-opus-4.8,sd3,human,4,completed,0.7,896,387,0,1283,0.014155,1086,Anthropic,gen-1780001168-PAeaGxBA0HAh0q6mA0dv,1780001172
-rOnQ8c4z7HIsR,anthropic/claude-opus-4.8,sd3,human,5,completed,0.7,896,387,0,1283,0.014155,1136,Anthropic,gen-1780001169-wQmk7WvdTUeo32Azh650,1780001173
zAhpap9L5Jgv2-,openai/gpt-5.5,ecr12,human,4,completed,0.7,506,202,92,708,0.00859,264,OpenAI,gen-1780001173-E89a7i2BKyqBgDq6orZp,1780001176
Np9kdYGITatICn,openai/gpt-5.5,ecr12,self,3,completed,0.7,529,308,198,837,0.011885,292,OpenAI,gen-1780001171-U2kSBcrlCtpKtWjlR4rU,1780001178
jqBke0i_t6NT4V,openai/gpt-5.5,ecr12,self,4,completed,0.7,529,302,192,831,0.011705,347,OpenAI,gen-1780001171-IVNJsJ4UNsz8L2LkI6Hw,1780001178
F2EXF82JAeD2em,openai/gpt-5.5,ecr12,self,5,completed,0.7,529,260,150,789,0.010445,255,OpenAI,gen-1780001172-ydSd8LVyMYomri5yMnAP,1780001178
dUpnrtOWiQ1uFB,openai/gpt-5.5,ecr12,self,2,completed,0.7,529,342,232,871,0.012905,305,OpenAI,gen-1780001171-xVPDGYZEgs2WJz4Cl6e8,1780001179
8UbidD-a1xd6xb,openai/gpt-5.5,ecr12,human,2,completed,0.7,506,359,249,865,0.0133,935,OpenAI,gen-1780001172-k5r9zxi47EcPrhv05ol2,1780001179
ks4131QRo-Sx7g,openai/gpt-5.5,ecr12,human,3,completed,0.7,506,332,222,838,0.01249,284,OpenAI,gen-1780001172-VRDQwOla7TVXJ98V8G6v,1780001180
HX1ec0CDuv1WdS,openai/gpt-5.5,ecr12,human,5,completed,0.7,506,356,246,862,0.01321,437,OpenAI,gen-1780001174-eavURKQ0HGBKsDN5gqhz,1780001181
Rezh_vLUe43nQy,openai/gpt-5.5,enneagram36,human,2,completed,0.7,942,566,264,1508,0.02169,292,OpenAI,gen-1780001179-g6PiHpoxsoTsMioPyv8h,1780001187
aavUzW5zSHW94J,openai/gpt-5.5,enneagram36,human,3,completed,0.7,942,564,262,1506,0.02163,386,OpenAI,gen-1780001179-ZJUQXZp7UhhqUaJZ827S,1780001187
iJJq7EDSOSXHnm,openai/gpt-5.5,enneagram36,human,4,completed,0.7,942,543,241,1485,0.021,345,OpenAI,gen-1780001180-lZjSsX9iakOJ0Nuf80LL,1780001187
2brmo7JHsmbn_s,openai/gpt-5.5,enneagram36,self,3,completed,0.7,965,650,348,1615,0.024325,307,OpenAI,gen-1780001178-p8MiEMTRId6p25MMS8Wc,1780001189
wOOXdTSIKWit8j,openai/gpt-5.5,enneagram36,self,4,completed,0.7,965,669,367,1634,0.024895,298,OpenAI,gen-1780001178-cBpxp2DAWZFCtIQGNCov,1780001190
EgSnmlB-l6qU9W,openai/gpt-5.5,enneagram36,self,2,completed,0.7,965,896,594,1861,0.031705,261,OpenAI,gen-1780001176-GTDWjyqovcRkG9iAksAk,1780001191
ipN9Ri-LUPbHK2,openai/gpt-5.5,enneagram36,self,5,completed,0.7,965,626,324,1591,0.023605,331,OpenAI,gen-1780001179-hCSkP3D851MVRwzMViOB,1780001191
M0gs5JvWvSHm63,openai/gpt-5.5,enneagram36,human,5,completed,0.7,942,737,435,1679,0.02682,351,OpenAI,gen-1780001181-pz4STnqCt09Mc21iR2sS,1780001193
fuiYRI6ZBjTLRG,openai/gpt-5.5,eq_short,self,2,completed,0.7,697,387,197,1084,0.015095,372,OpenAI,gen-1780001187-1hq4JWy2Cj4cKO46FMSi,1780001196
YXyylwognvaRie,openai/gpt-5.5,eq_short,self,3,completed,0.7,697,431,241,1128,0.016415,299,OpenAI,gen-1780001187-3yodM05wsScdtPkhbXPi,1780001197
6aPOZa3W3W4D1K,openai/gpt-5.5,eq_short,human,3,completed,0.7,674,430,240,1104,0.01627,382,OpenAI,gen-1780001191-Lr3I4UJzCYHez7hnBYpV,1780001197
eQljkaUKAvOfdk,openai/gpt-5.5,eq_short,human,4,completed,0.7,674,386,196,1060,0.01495,269,OpenAI,gen-1780001191-K8VAaUcuEMjbinqrd5VR,1780001198
ppsTiqt_TdI-P7,openai/gpt-5.5,eq_short,self,4,completed,0.7,697,558,368,1255,0.020225,353,OpenAI,gen-1780001187-LyErLW0UtKfboMvMPNNg,1780001200
3DPnSHCd8gNX6t,openai/gpt-5.5,eq_short,human,2,completed,0.7,674,522,332,1196,0.01903,331,OpenAI,gen-1780001190-lJXeQWtH5yibXA4eCdDA,1780001202
pUVVg-qaYbb-oX,openai/gpt-5.5,eq_short,self,5,completed,0.7,697,638,448,1335,0.022625,266,OpenAI,gen-1780001190-zxpA34kjslEmbdw8Uekn,1780001203
lHZKO0GrgfaTpF,openai/gpt-5.5,eq_short,human,5,completed,0.7,674,518,328,1192,0.01891,310,OpenAI,gen-1780001193-sKWBDs0wXDY8IjAkRXeU,1780001203
bUcPBK3a9kt4h7,openai/gpt-5.5,hexaco24,self,2,completed,0.7,706,543,337,1249,0.01982,449,OpenAI,gen-1780001196-BfaaRsQOSa2EvgXD1C8U,1780001205
hOq4vEgruzpUXF,openai/gpt-5.5,hexaco24,self,3,completed,0.7,706,449,243,1155,0.017,314,OpenAI,gen-1780001197-wrT7HL8fMhpDMjzFlTTb,1780001205
Y9-HoLUXUg3l26,openai/gpt-5.5,hexaco24,self,4,completed,0.7,706,439,233,1145,0.0167,346,OpenAI,gen-1780001197-N4NE2YBzS5rdmXkViXuy,1780001205
ZrPEJxmvuiyr6H,openai/gpt-5.5,hexaco24,self,5,completed,0.7,706,500,294,1206,0.01853,296,OpenAI,gen-1780001198-NxIEX5A00VHvI1NUwz7p,1780001207
G5xJS94HvZ139u,openai/gpt-5.5,hexaco24,human,2,completed,0.7,683,510,304,1193,0.018715,259,OpenAI,gen-1780001200-TDF9AulcRFIdLHGQvQ4V,1780001208
X4cBp1644wA5tN,openai/gpt-5.5,hexaco24,human,3,completed,0.7,683,581,375,1264,0.020845,286,OpenAI,gen-1780001202-Gwx5piT61cvEWHAHhgeB,1780001212
ey_60itnSl1lwE,openai/gpt-5.5,hexaco24,human,4,completed,0.7,683,525,319,1208,0.019165,280,OpenAI,gen-1780001203-RP3CtH8IT5zDBysb4EGx,1780001212
B_csdMY-AeOpsK,openai/gpt-5.5,hexaco24,human,5,completed,0.7,683,526,320,1209,0.019195,379,OpenAI,gen-1780001203-LN2dMobTnDBFxCG88An6,1780001212
6DigcvqCXz9OxG,openai/gpt-5.5,ipip50,self,3,completed,0.7,776,773,359,1549,0.02707,323,OpenAI,gen-1780001205-WqbWOPfvcDf4h2a1VGVN,1780001216
2TWQSE2m7AnriP,openai/gpt-5.5,ipip50,self,2,completed,0.7,776,1023,609,1799,0.03457,324,OpenAI,gen-1780001205-f6oah398EjDf4wq97JTh,1780001219
P8sxwqOjzl6-dD,openai/gpt-5.5,ipip50,self,5,completed,0.7,776,822,408,1598,0.02854,289,OpenAI,gen-1780001207-P5N0fQgZ9gpLH5MBK27r,1780001219
Ma0tbeYoiHn4vx,openai/gpt-5.5,ipip50,human,5,completed,0.7,753,471,57,1224,0.017895,441,OpenAI,gen-1780001213-sOZGan7mdzSAupq07T77,1780001219
eKsJQQz1exr4-8,openai/gpt-5.5,ipip50,human,2,completed,0.7,753,800,386,1553,0.027765,453,OpenAI,gen-1780001208-XJDEv6TgI3LZt6OdeqBS,1780001220
PSVtdP9HHMfWV5,openai/gpt-5.5,ipip50,self,4,completed,0.7,776,1059,645,1835,0.03565,809,OpenAI,gen-1780001205-5B0bdAPyh19aSfXI1ZQU,1780001222
SRQuvGQ8J1UT7v,openai/gpt-5.5,ipip50,human,3,completed,0.7,753,866,452,1619,0.029745,303,OpenAI,gen-1780001212-3pOeA7B5F2yvwl5KBZZJ,1780001226
HunFJr-mXXT9uh,openai/gpt-5.5,ipip50,human,4,completed,0.7,753,881,467,1634,0.030195,296,OpenAI,gen-1780001212-c32abpinINVbPIvfEAsF,1780001226
dHhzzSRlUCl0px,openai/gpt-5.5,locus_levenson,self,2,completed,0.7,794,607,401,1401,0.02218,273,OpenAI,gen-1780001216-IY39L08ggRz9QHfsiebt,1780001228
6cTK-1hBKU6UYB,openai/gpt-5.5,locus_levenson,human,2,completed,0.7,771,526,320,1297,0.019635,288,OpenAI,gen-1780001220-tfEs3gYeOiAT6ZY06XiY,1780001230
o6TrEbQkRxLMAU,openai/gpt-5.5,locus_levenson,human,3,completed,0.7,771,496,290,1267,0.018735,380,OpenAI,gen-1780001222-uLIJQ1Fmd5mPgdDqknjw,1780001231
691oe4ULAu29VV,openai/gpt-5.5,locus_levenson,self,3,completed,0.7,794,662,456,1456,0.02383,299,OpenAI,gen-1780001219-En2K7pfxCXWIUvOpeFOS,1780001232
I7gEU8jPj6Ihdh,openai/gpt-5.5,locus_levenson,self,5,completed,0.7,794,645,439,1439,0.02332,459,OpenAI,gen-1780001220-osLKpx0AmXJUu0wJDmlr,1780001234
7P642dV8k2W01O,openai/gpt-5.5,locus_levenson,human,4,completed,0.7,771,485,279,1256,0.018405,312,OpenAI,gen-1780001226-RTr6QYaYGqxPuFpHKr8X,1780001235
23BKBXP1_WdQMd,openai/gpt-5.5,locus_levenson,self,4,completed,0.7,794,722,516,1516,0.02563,347,OpenAI,gen-1780001219-0hDYxjpfdZBPnMD3L5yd,1780001236
9umau2hm9mlMsp,openai/gpt-5.5,locus_levenson,human,5,completed,0.7,771,523,317,1294,0.019545,329,OpenAI,gen-1780001227-TpSPDG6mc3TzaVejteOj,1780001236
FDL3stmg2VTKju,openai/gpt-5.5,mfq30,self,2,completed,0.7,1096,643,389,1739,0.02477,883,OpenAI,gen-1780001228-dq9m0RL8xNnF7HoQQo8P,1780001240
QE-p7_Cdwoy-yI,openai/gpt-5.5,mfq30,self,3,completed,0.7,1096,659,405,1755,0.02525,298,OpenAI,gen-1780001230-tUsj4U7UrNmcVa8txgrG,1780001244
gJ4og8LzhyRFw2,openai/gpt-5.5,mfq30,human,2,completed,0.7,1073,580,326,1653,0.022765,256,OpenAI,gen-1780001234-A8oLEexHia0FFK2sI2FU,1780001244
iAWizBDT1i0tco,openai/gpt-5.5,mfq30,self,5,completed,0.7,1096,720,466,1816,0.02708,397,OpenAI,gen-1780001232-pznmODykbx7njntTAFLS,1780001246
1-bolpiifU6zoT,openai/gpt-5.5,mfq30,human,4,completed,0.7,1073,580,326,1653,0.022765,300,OpenAI,gen-1780001236-SivMyPzacg5GaEU8L2C7,1780001246
3iBVcnTVnWryXX,openai/gpt-5.5,mfq30,self,4,completed,0.7,1096,738,484,1834,0.02762,279,OpenAI,gen-1780001231-OhBKh6LifubbnPCxDWpS,1780001247
GtmhAgMFJ6a3Iz,openai/gpt-5.5,mfq30,human,3,completed,0.7,1073,625,371,1698,0.024115,395,OpenAI,gen-1780001235-zHTZnqVkoQeFT88r9t0O,1780001248
JvQRp7GgMd48ag,openai/gpt-5.5,ncs18,self,2,completed,0.7,625,409,251,1034,0.015395,289,OpenAI,gen-1780001240-Hfb2S5mrGg01n3tCXCBs,1780001248
