run_id,model_id,instrument_id,framing,run_index,dimension,raw_sum,mean,item_count
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,hedonism,8,4,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,power,7,3.5,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,security,9,4.5,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,self_direction,10,5,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,stimulation,7,3.5,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,tradition,8,4,2
utCvzGk3hStX1O,x-ai/grok-4.20,pvq21,human,1,universalism,15,5,3
zoyMDAuFpik-lj,x-ai/grok-4.20,sd3,self,1,machiavellianism,40,4.444444444444445,9
fcED1X1vFt7ciB,x-ai/grok-4.20,sd3,human,1,machiavellianism,29,3.2222222222222223,9
zoyMDAuFpik-lj,x-ai/grok-4.20,sd3,self,1,narcissism,29,3.2222222222222223,9
fcED1X1vFt7ciB,x-ai/grok-4.20,sd3,human,1,narcissism,26,2.888888888888889,9
zoyMDAuFpik-lj,x-ai/grok-4.20,sd3,self,1,psychopathy,18,2,9
fcED1X1vFt7ciB,x-ai/grok-4.20,sd3,human,1,psychopathy,19,2.111111111111111,9
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,achievement,8,4,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,benevolence,11,5.5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,conformity,8,4,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,hedonism,9,4.5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,power,6,3,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,security,10,5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,self_direction,9,4.5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,stimulation,7,3.5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,tradition,7,3.5,2
GETSXE0t7wnX0R,google/gemini-2.5-pro,pvq21,human,1,universalism,15,5,3
jjRyGtScUNCmdg,google/gemini-2.5-pro,sd3,human,1,machiavellianism,27,3,9
jjRyGtScUNCmdg,google/gemini-2.5-pro,sd3,human,1,narcissism,24,2.6666666666666665,9
jjRyGtScUNCmdg,google/gemini-2.5-pro,sd3,human,1,psychopathy,20,2.2222222222222223,9
2mQkPrc1qRNP01,google/gemini-2.5-pro,sd3,self,1,machiavellianism,25,2.7777777777777777,9
2mQkPrc1qRNP01,google/gemini-2.5-pro,sd3,self,1,narcissism,39,4.333333333333333,9
2mQkPrc1qRNP01,google/gemini-2.5-pro,sd3,self,1,psychopathy,15,1.6666666666666667,9
q54NUE0dgh3Jog,deepseek/deepseek-r1-0528,ecr12,self,1,attachment_anxiety,6,1,6
q54NUE0dgh3Jog,deepseek/deepseek-r1-0528,ecr12,self,1,attachment_avoidance,21,3.5,6
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_1,16,4,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_2,16,4,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_3,20,5,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_4,8,2,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_5,12,3,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_6,14,3.5,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_7,13,3.25,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_8,12,3,4
myzQSSm59YpVCJ,deepseek/deepseek-r1-0528,enneagram36,self,1,ennea_9,14,3.5,4
MdJAzLNyRPCK8s,deepseek/deepseek-r1-0528,ecr12,human,1,attachment_anxiety,22,3.6666666666666665,6
MdJAzLNyRPCK8s,deepseek/deepseek-r1-0528,ecr12,human,1,attachment_avoidance,16,2.6666666666666665,6
iW681I-M6nNr1W,deepseek/deepseek-r1-0528,eq_short,human,1,empathy_quotient,67,3.0454545454545454,22
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,agreeableness,10,3.3333333333333335,3
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,conscientiousness,17,4.25,4
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,emotionality,9,1.8,5
0LJtcs1Em6ZNtG,deepseek/deepseek-r1-0528,eq_short,self,1,empathy_quotient,82,3.727272727272727,22
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,extraversion,10,2.5,4
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,honesty_humility,20,5,4
_qq4EqFD6q2Ers,deepseek/deepseek-r1-0528,hexaco24,self,1,openness,16,4,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_1,14,3.5,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_2,15,3.75,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_3,15,3.75,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_4,13,3.25,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_5,16,4,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_6,15,3.75,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_7,16,4,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_8,14,3.5,4
xAKORbdvq48K1m,deepseek/deepseek-r1-0528,enneagram36,human,1,ennea_9,16,4,4
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,agreeableness,11,3.6666666666666665,3
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,conscientiousness,14,3.5,4
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,emotionality,13,2.6,5
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,extraversion,13,3.25,4
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,honesty_humility,15,3.75,4
vnaQXzd4wO-yab,deepseek/deepseek-r1-0528,hexaco24,human,1,openness,11,2.75,4
DUFN5wfuiQ4bAH,deepseek/deepseek-r1-0528,ipip50,self,1,agreeableness,46,4.6,10
DUFN5wfuiQ4bAH,deepseek/deepseek-r1-0528,ipip50,self,1,conscientiousness,49,4.9,10
DUFN5wfuiQ4bAH,deepseek/deepseek-r1-0528,ipip50,self,1,extraversion,21,2.1,10
DUFN5wfuiQ4bAH,deepseek/deepseek-r1-0528,ipip50,self,1,neuroticism,10,1,10
DUFN5wfuiQ4bAH,deepseek/deepseek-r1-0528,ipip50,self,1,openness,50,5,10
1-QuLcismZOkXd,deepseek/deepseek-r1-0528,locus_levenson,self,1,loc_chance,25,3.125,8
1-QuLcismZOkXd,deepseek/deepseek-r1-0528,locus_levenson,self,1,loc_internal,31,3.875,8
1-QuLcismZOkXd,deepseek/deepseek-r1-0528,locus_levenson,self,1,loc_powerful_others,39,4.875,8
ZvdtvooMgwQBtq,deepseek/deepseek-r1-0528,mfq30,self,1,authority,13,2.1666666666666665,6
ZvdtvooMgwQBtq,deepseek/deepseek-r1-0528,mfq30,self,1,care,25,4.166666666666667,6
ZvdtvooMgwQBtq,deepseek/deepseek-r1-0528,mfq30,self,1,fairness,25,4.166666666666667,6
xT3G6bU7RrtdaM,deepseek/deepseek-r1-0528,locus_levenson,human,1,loc_chance,30,3.75,8
xT3G6bU7RrtdaM,deepseek/deepseek-r1-0528,locus_levenson,human,1,loc_internal,39,4.875,8
xT3G6bU7RrtdaM,deepseek/deepseek-r1-0528,locus_levenson,human,1,loc_powerful_others,31,3.875,8
ZvdtvooMgwQBtq,deepseek/deepseek-r1-0528,mfq30,self,1,loyalty,12,2,6
ZvdtvooMgwQBtq,deepseek/deepseek-r1-0528,mfq30,self,1,sanctity,17,2.8333333333333335,6
wKdbqIZAPuPTSh,deepseek/deepseek-r1-0528,ncs18,self,1,need_for_cognition,74,4.111111111111111,18
Xb4JznoCSdfm_G,deepseek/deepseek-r1-0528,mfq30,human,1,authority,18,3,6
Xb4JznoCSdfm_G,deepseek/deepseek-r1-0528,mfq30,human,1,care,23,3.8333333333333335,6
Xb4JznoCSdfm_G,deepseek/deepseek-r1-0528,mfq30,human,1,fairness,27,4.5,6
Xb4JznoCSdfm_G,deepseek/deepseek-r1-0528,mfq30,human,1,loyalty,19,3.1666666666666665,6
Xb4JznoCSdfm_G,deepseek/deepseek-r1-0528,mfq30,human,1,sanctity,17,2.8333333333333335,6
j9Vcev0zYKgIl7,meta-llama/llama-4-maverick,ecr12,self,1,attachment_anxiety,16,2.6666666666666665,6
j9Vcev0zYKgIl7,meta-llama/llama-4-maverick,ecr12,self,1,attachment_avoidance,16,2.6666666666666665,6
e7t3oUoKHEHpYn,meta-llama/llama-4-maverick,ecr12,human,1,attachment_anxiety,25,4.166666666666667,6
e7t3oUoKHEHpYn,meta-llama/llama-4-maverick,ecr12,human,1,attachment_avoidance,19,3.1666666666666665,6
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_1,15,3.75,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_2,15,3.75,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_3,17,4.25,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_4,14,3.5,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_5,17,4.25,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_6,15,3.75,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_7,15,3.75,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_8,12,3,4
lh_Cy4aIEepxWp,meta-llama/llama-4-maverick,enneagram36,self,1,ennea_9,12,3,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_1,14,3.5,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_2,15,3.75,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_3,15,3.75,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_4,13,3.25,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_5,13,3.25,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_6,13,3.25,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_7,15,3.75,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_8,13,3.25,4
l3gHPEyo0NiVdp,meta-llama/llama-4-maverick,enneagram36,human,1,ennea_9,14,3.5,4
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,achievement,8,4,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,benevolence,11,5.5,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,conformity,9,4.5,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,hedonism,8,4,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,power,6,3,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,security,10,5,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,self_direction,9,4.5,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,stimulation,7,3.5,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,tradition,8,4,2
LTWOop9vottFup,deepseek/deepseek-r1-0528,pvq21,human,1,universalism,15,5,3
oTzV3T5sYcjVLx,meta-llama/llama-4-maverick,eq_short,human,1,empathy_quotient,67,3.0454545454545454,22
Hbhw97Svee1IrS,meta-llama/llama-4-maverick,eq_short,self,1,empathy_quotient,81,3.6818181818181817,22
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,agreeableness,11,3.6666666666666665,3
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,conscientiousness,16,4,4
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,emotionality,13,2.6,5
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,extraversion,14,3.5,4
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,honesty_humility,16,4,4
22YizO5B8C_go4,meta-llama/llama-4-maverick,hexaco24,self,1,openness,17,4.25,4
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,agreeableness,11,3.6666666666666665,3
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,conscientiousness,15,3.75,4
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,emotionality,13,2.6,5
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,extraversion,13,3.25,4
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,honesty_humility,16,4,4
2vDrxO0O9sAf72,meta-llama/llama-4-maverick,hexaco24,human,1,openness,12,3,4
ift2spYPDacrs6,meta-llama/llama-4-maverick,locus_levenson,self,1,loc_chance,13,1.625,8
ift2spYPDacrs6,meta-llama/llama-4-maverick,locus_levenson,self,1,loc_internal,42,5.25,8
ift2spYPDacrs6,meta-llama/llama-4-maverick,locus_levenson,self,1,loc_powerful_others,29,3.625,8
h_YyhPtKComozG,meta-llama/llama-4-maverick,ipip50,self,1,agreeableness,47,4.7,10
h_YyhPtKComozG,meta-llama/llama-4-maverick,ipip50,self,1,conscientiousness,48,4.8,10
h_YyhPtKComozG,meta-llama/llama-4-maverick,ipip50,self,1,extraversion,40,4,10
h_YyhPtKComozG,meta-llama/llama-4-maverick,ipip50,self,1,neuroticism,19,1.9,10
h_YyhPtKComozG,meta-llama/llama-4-maverick,ipip50,self,1,openness,48,4.8,10
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,achievement,8,4,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,benevolence,10,5,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,conformity,12,6,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,hedonism,2,1,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,power,2,1,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,security,10,5,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,self_direction,7,3.5,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,stimulation,6,3,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,tradition,6,3,2
DEa42bE5GN9HyS,deepseek/deepseek-r1-0528,pvq21,self,1,universalism,17,5.666666666666667,3
VITZTIRB583yOJ,meta-llama/llama-4-maverick,ipip50,human,1,agreeableness,40,4,10
VITZTIRB583yOJ,meta-llama/llama-4-maverick,ipip50,human,1,conscientiousness,37,3.7,10
VITZTIRB583yOJ,meta-llama/llama-4-maverick,ipip50,human,1,extraversion,31,3.1,10
VITZTIRB583yOJ,meta-llama/llama-4-maverick,ipip50,human,1,neuroticism,30,3,10
VITZTIRB583yOJ,meta-llama/llama-4-maverick,ipip50,human,1,openness,34,3.4,10
ymmu1jZ1O2ghe9,deepseek/deepseek-r1-0528,ipip50,human,1,agreeableness,40,4,10
ymmu1jZ1O2ghe9,deepseek/deepseek-r1-0528,ipip50,human,1,conscientiousness,37,3.7,10
ymmu1jZ1O2ghe9,deepseek/deepseek-r1-0528,ipip50,human,1,extraversion,31,3.1,10
ymmu1jZ1O2ghe9,deepseek/deepseek-r1-0528,ipip50,human,1,neuroticism,35,3.5,10
ymmu1jZ1O2ghe9,deepseek/deepseek-r1-0528,ipip50,human,1,openness,36,3.6,10
scBmBK5xOUph9M,meta-llama/llama-4-maverick,locus_levenson,human,1,loc_chance,24,3,8
scBmBK5xOUph9M,meta-llama/llama-4-maverick,locus_levenson,human,1,loc_internal,37,4.625,8
scBmBK5xOUph9M,meta-llama/llama-4-maverick,locus_levenson,human,1,loc_powerful_others,29,3.625,8
rP_VooqVkSHCdK,meta-llama/llama-4-maverick,ncs18,self,1,need_for_cognition,83,4.611111111111111,18
QHXJvpQZa7trT0,meta-llama/llama-4-maverick,mfq30,self,1,authority,12,2,6
u0Q9UNTHcNRIz4,meta-llama/llama-4-maverick,mfq30,human,1,authority,18,3,6
QHXJvpQZa7trT0,meta-llama/llama-4-maverick,mfq30,self,1,care,25,4.166666666666667,6
u0Q9UNTHcNRIz4,meta-llama/llama-4-maverick,mfq30,human,1,care,23,3.8333333333333335,6
QHXJvpQZa7trT0,meta-llama/llama-4-maverick,mfq30,self,1,fairness,24,4,6
u0Q9UNTHcNRIz4,meta-llama/llama-4-maverick,mfq30,human,1,fairness,23,3.8333333333333335,6
QHXJvpQZa7trT0,meta-llama/llama-4-maverick,mfq30,self,1,loyalty,11,1.8333333333333333,6
u0Q9UNTHcNRIz4,meta-llama/llama-4-maverick,mfq30,human,1,loyalty,18,3,6
9cdz3LVA1QL8-h,meta-llama/llama-4-maverick,ncs18,human,1,need_for_cognition,54,3,18
QHXJvpQZa7trT0,meta-llama/llama-4-maverick,mfq30,self,1,sanctity,4,0.6666666666666666,6
u0Q9UNTHcNRIz4,meta-llama/llama-4-maverick,mfq30,human,1,sanctity,12,2,6
pQThwC1Rf2ttgN,deepseek/deepseek-r1-0528,sd3,self,1,machiavellianism,19,2.111111111111111,9
pQThwC1Rf2ttgN,deepseek/deepseek-r1-0528,sd3,self,1,narcissism,31,3.4444444444444446,9
pQThwC1Rf2ttgN,deepseek/deepseek-r1-0528,sd3,self,1,psychopathy,10,1.1111111111111112,9
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,achievement,7,3.5,2
HHhpv0CDlsFZ-g,mistralai/mistral-large-2512,ecr12,self,1,attachment_anxiety,11,1.8333333333333333,6
HHhpv0CDlsFZ-g,mistralai/mistral-large-2512,ecr12,self,1,attachment_avoidance,14,2.3333333333333335,6
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,benevolence,10,5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,conformity,6,3,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,hedonism,9,4.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,power,3,1.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,security,7,3.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,self_direction,11,5.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,stimulation,9,4.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,tradition,7,3.5,2
JTk-zXdbbkr-i8,meta-llama/llama-4-maverick,pvq21,self,1,universalism,17,5.666666666666667,3
9_LnicMC8q_X6x,mistralai/mistral-large-2512,ecr12,human,1,attachment_anxiety,25,4.166666666666667,6
9_LnicMC8q_X6x,mistralai/mistral-large-2512,ecr12,human,1,attachment_avoidance,18,3,6
CDieAsGG6hDJn4,deepseek/deepseek-r1-0528,ncs18,human,1,need_for_cognition,47,2.611111111111111,18
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,achievement,8,4,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,benevolence,10,5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,conformity,9,4.5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,hedonism,8,4,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,power,7,3.5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,security,10,5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,self_direction,9,4.5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,stimulation,7,3.5,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,tradition,8,4,2
FxDAstzFI-hjFl,meta-llama/llama-4-maverick,pvq21,human,1,universalism,14,4.666666666666667,3
zGbBXO0BeRIqRc,mistralai/mistral-large-2512,eq_short,self,1,empathy_quotient,83,3.772727272727273,22
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_1,17,4.25,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_2,6,1.5,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_3,16,4,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_4,8,2,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_5,17,4.25,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_6,13,3.25,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_7,12,3,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_8,9,2.25,4
K74VgUpCXwx_95,mistralai/mistral-large-2512,enneagram36,self,1,ennea_9,11,2.75,4
17HW1O9TfrwZ9e,meta-llama/llama-4-maverick,sd3,self,1,machiavellianism,29,3.2222222222222223,9
17HW1O9TfrwZ9e,meta-llama/llama-4-maverick,sd3,self,1,narcissism,27,3,9
17HW1O9TfrwZ9e,meta-llama/llama-4-maverick,sd3,self,1,psychopathy,17,1.8888888888888888,9
WbhOEGjVi7nA6w,mistralai/mistral-large-2512,eq_short,human,1,empathy_quotient,68,3.090909090909091,22
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_1,14,3.5,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_2,14,3.5,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_3,14,3.5,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_4,11,2.75,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_5,12,3,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_6,13,3.25,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_7,13,3.25,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_8,12,3,4
4RAr3ZGvHLv87z,mistralai/mistral-large-2512,enneagram36,human,1,ennea_9,15,3.75,4
h1lpzHVmM_Bm04,meta-llama/llama-4-maverick,sd3,human,1,machiavellianism,28,3.111111111111111,9
h1lpzHVmM_Bm04,meta-llama/llama-4-maverick,sd3,human,1,narcissism,23,2.5555555555555554,9
h1lpzHVmM_Bm04,meta-llama/llama-4-maverick,sd3,human,1,psychopathy,17,1.8888888888888888,9
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,agreeableness,13,4.333333333333333,3
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,conscientiousness,19,4.75,4
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,emotionality,9,1.8,5
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,extraversion,14,3.5,4
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,honesty_humility,20,5,4
qGTBPdUCO6hBR_,mistralai/mistral-large-2512,hexaco24,self,1,openness,19,4.75,4
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,agreeableness,9,3,3
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,conscientiousness,12,3,4
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,emotionality,16,3.2,5
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,extraversion,12,3,4
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,honesty_humility,15,3.75,4
MR2KFuN1257syq,mistralai/mistral-large-2512,locus_levenson,self,1,loc_chance,13,1.625,8
MR2KFuN1257syq,mistralai/mistral-large-2512,locus_levenson,self,1,loc_internal,42,5.25,8
MR2KFuN1257syq,mistralai/mistral-large-2512,locus_levenson,self,1,loc_powerful_others,28,3.5,8
jMHdo9pux95e3v,deepseek/deepseek-r1-0528,sd3,human,1,machiavellianism,26,2.888888888888889,9
jMHdo9pux95e3v,deepseek/deepseek-r1-0528,sd3,human,1,narcissism,22,2.4444444444444446,9
aN0i6B3AC3aZus,mistralai/mistral-large-2512,hexaco24,human,1,openness,12,3,4
jMHdo9pux95e3v,deepseek/deepseek-r1-0528,sd3,human,1,psychopathy,17,1.8888888888888888,9
tMgZGzLEG7-QYT,mistralai/mistral-large-2512,mfq30,self,1,authority,15,2.5,6
tMgZGzLEG7-QYT,mistralai/mistral-large-2512,mfq30,self,1,care,27,4.5,6
tMgZGzLEG7-QYT,mistralai/mistral-large-2512,mfq30,self,1,fairness,30,5,6
TLeygsS_8uXFIO,mistralai/mistral-large-2512,locus_levenson,human,1,loc_chance,21,2.625,8
TLeygsS_8uXFIO,mistralai/mistral-large-2512,locus_levenson,human,1,loc_internal,33,4.125,8
TLeygsS_8uXFIO,mistralai/mistral-large-2512,locus_levenson,human,1,loc_powerful_others,28,3.5,8
tMgZGzLEG7-QYT,mistralai/mistral-large-2512,mfq30,self,1,loyalty,10,1.6666666666666667,6
tMgZGzLEG7-QYT,mistralai/mistral-large-2512,mfq30,self,1,sanctity,4,0.6666666666666666,6
pLbTZQu3KPDf2L,mistralai/mistral-large-2512,ipip50,self,1,agreeableness,50,5,10
KL_6EEbb9pUJHX,mistralai/mistral-large-2512,mfq30,human,1,authority,17,2.8333333333333335,6
KL_6EEbb9pUJHX,mistralai/mistral-large-2512,mfq30,human,1,care,25,4.166666666666667,6
pLbTZQu3KPDf2L,mistralai/mistral-large-2512,ipip50,self,1,conscientiousness,50,5,10
pLbTZQu3KPDf2L,mistralai/mistral-large-2512,ipip50,self,1,extraversion,35,3.5,10
KL_6EEbb9pUJHX,mistralai/mistral-large-2512,mfq30,human,1,fairness,22,3.6666666666666665,6
KL_6EEbb9pUJHX,mistralai/mistral-large-2512,mfq30,human,1,loyalty,18,3,6
aP7COjxSY5NOeI,mistralai/mistral-large-2512,ncs18,self,1,need_for_cognition,87,4.833333333333333,18
w8-zsw0nPGcffJ,mistralai/mistral-large-2512,ncs18,human,1,need_for_cognition,48,2.6666666666666665,18
pLbTZQu3KPDf2L,mistralai/mistral-large-2512,ipip50,self,1,neuroticism,10,1,10
